merchant_id,date,amount,type,type_order,signed_amount,outstanding_balance
134575220,2024-01-05,19000.0,repayment,1,-19000.0,6165.489999999998
134575220,2024-01-06,4810.0,drawdown,0,4810.0,10975.489999999998
134575220,2024-01-06,100.0,repayment,1,-100.0,10875.489999999998
134575220,2024-01-06,4.32,repayment,1,-4.32,10871.169999999998
134575220,2024-01-06,14082.0,repayment,1,-14082.0,-3210.8300000000017
134575220,2024-01-17,9500.0,drawdown,0,9500.0,6289.169999999998
134575220,2024-01-18,9500.0,drawdown,0,9500.0,15789.169999999998
134575220,2024-01-18,9500.0,repayment,1,-9500.0,6289.169999999998
134575220,2024-01-19,9496.0,repayment,1,-9496.0,-3206.8300000000017
134575220,2024-01-19,3.42,repayment,1,-3.42,-3210.250000000002
134575220,2024-01-20,9500.0,drawdown,0,9500.0,6289.749999999998
134575220,2024-01-21,1274.64,repayment,1,-1274.64,5015.109999999998
134575220,2024-01-22,6924.0,repayment,1,-6924.0,-1908.8900000000021
134575220,2024-01-22,1301.23,repayment,1,-1301.23,-3210.120000000002
134575220,2024-01-27,9500.0,drawdown,0,9500.0,6289.879999999997
134575220,2024-01-28,50.0,repayment,1,-50.0,6239.879999999997
134575220,2024-01-28,1008.69,repayment,1,-1008.69,5231.189999999997
134575220,2024-01-28,5435.0,repayment,1,-5435.0,-203.81000000000313
134575220,2024-01-28,3006.65,repayment,1,-3006.65,-3210.460000000003
134575220,2024-01-30,9500.0,drawdown,0,9500.0,6289.539999999997
134575220,2024-01-31,14.14,repayment,1,-14.14,6275.399999999997
134575220,2024-02-01,9500.0,repayment,1,-9500.0,-3224.600000000003
134575220,2024-02-02,9480.0,drawdown,0,9480.0,6255.399999999997
134575220,2024-02-02,5.46,repayment,1,-5.46,6249.939999999997
134575220,2024-02-02,70.4,repayment,1,-70.4,6179.539999999997
134575220,2024-02-03,2071.46,repayment,1,-2071.46,4108.079999999997
134575220,2024-02-03,515.65,repayment,1,-515.65,3592.429999999997
134575220,2024-02-03,158.86,repayment,1,-158.86,3433.569999999997
134575220,2024-02-05,5040.0,drawdown,0,5040.0,8473.569999999996
134575220,2024-02-05,436.55,repayment,1,-436.55,8037.019999999996
134575220,2024-02-05,5008.55,repayment,1,-5008.55,3028.4699999999957
134575220,2024-02-05,34.81,repayment,1,-34.81,2993.6599999999958
134575220,2024-02-06,19000.0,drawdown,0,19000.0,21993.659999999996
134575220,2024-02-06,32.76,repayment,1,-32.76,21960.899999999998
134575220,2024-02-06,5176.0,repayment,1,-5176.0,16784.899999999998
134575220,2024-02-13,3500.0,drawdown,0,3500.0,20284.899999999998
134575220,2024-02-13,3500.0,repayment,1,-3500.0,16784.899999999998
134575220,2024-02-14,3055.0,drawdown,0,3055.0,19839.899999999998
134575220,2024-02-14,3499.0,drawdown,0,3499.0,23338.899999999998
134575220,2024-02-14,3054.0,repayment,1,-3054.0,20284.899999999998
134575220,2024-02-14,445.59,repayment,1,-445.59,19839.309999999998
134575220,2024-02-14,3053.93,repayment,1,-3053.93,16785.379999999997
134575220,2024-02-14,3054.0,repayment,1,-3054.0,13731.379999999997
134575220,2024-02-15,3338.26,repayment,1,-3338.26,10393.119999999997
134575220,2024-02-16,3500.0,drawdown,0,3500.0,13893.119999999997
134575220,2024-02-16,162.0,repayment,1,-162.0,13731.119999999997
134575220,2024-02-17,3000.0,drawdown,0,3000.0,16731.119999999995
134575220,2024-02-17,446.0,repayment,1,-446.0,16285.119999999995
134575220,2024-02-18,2950.0,repayment,1,-2950.0,13335.119999999995
134575220,2024-02-18,50.43,repayment,1,-50.43,13284.689999999995
134575220,2024-02-20,3000.0,drawdown,0,3000.0,16284.689999999995
134575220,2024-02-21,12.84,repayment,1,-12.84,16271.849999999995
134575220,2024-02-21,2987.0,repayment,1,-2987.0,13284.849999999995
134575220,2024-02-22,3000.0,drawdown,0,3000.0,16284.849999999995
134575220,2024-02-24,6500.0,drawdown,0,6500.0,22784.849999999995
134575220,2024-02-24,3000.0,repayment,1,-3000.0,19784.849999999995
134575220,2024-02-25,6500.0,drawdown,0,6500.0,26284.849999999995
134575220,2024-02-25,6500.0,repayment,1,-6500.0,19784.849999999995
134575220,2024-02-26,6600.0,drawdown,0,6600.0,26384.849999999995
134575220,2024-02-26,6500.0,repayment,1,-6500.0,19884.849999999995
134575220,2024-02-27,4490.0,repayment,1,-4490.0,15394.849999999995
134575220,2024-02-27,1559.25,repayment,1,-1559.25,13835.599999999995
134575220,2024-02-27,551.14,repayment,1,-551.14,13284.459999999995
134575220,2024-03-01,9500.0,drawdown,0,9500.0,22784.459999999995
134575220,2024-03-01,120.0,repayment,1,-120.0,22664.459999999995
134575220,2024-03-02,9500.0,drawdown,0,9500.0,32164.459999999995
134575220,2024-03-02,9494.0,repayment,1,-9494.0,22670.459999999995
134575220,2024-03-03,2001.9,repayment,1,-2001.9,20668.559999999994
134575220,2024-03-03,1504.75,repayment,1,-1504.75,19163.809999999994
134575220,2024-03-04,157.0,repayment,1,-157.0,19006.809999999994
134575220,2024-03-05,2360.0,drawdown,0,2360.0,21366.809999999994
134575220,2024-03-05,4.65,repayment,1,-4.65,21362.159999999993
134575220,2024-03-05,250.0,repayment,1,-250.0,21112.159999999993
134575220,2024-03-05,1853.8,repayment,1,-1853.8,19258.359999999993
134575220,2024-03-06,19000.0,repayment,1,-19000.0,258.3599999999933
134575220,2024-03-07,18454.0,drawdown,0,18454.0,18712.359999999993
134575220,2024-03-16,11000.0,drawdown,0,11000.0,29712.359999999993
134575220,2024-03-17,4000.0,drawdown,0,4000.0,33712.35999999999
134575220,2024-03-17,6979.0,repayment,1,-6979.0,26733.359999999993
134575220,2024-03-17,4020.38,repayment,1,-4020.38,22712.979999999992
134575220,2024-03-18,4000.0,repayment,1,-4000.0,18712.979999999992
134575220,2024-03-19,11000.0,drawdown,0,11000.0,29712.979999999992
134575220,2024-03-20,11000.0,drawdown,0,11000.0,40712.979999999996
134575220,2024-03-20,11000.0,repayment,1,-11000.0,29712.979999999996
134575220,2024-03-21,11000.0,drawdown,0,11000.0,40712.979999999996
134575220,2024-03-21,10458.0,repayment,1,-10458.0,30254.979999999996
134575220,2024-03-21,542.08,repayment,1,-542.08,29712.899999999994
134575220,2024-03-22,11000.0,drawdown,0,11000.0,40712.899999999994
134575220,2024-03-22,78.87,repayment,1,-78.87,40634.02999999999
134575220,2024-03-22,10921.0,repayment,1,-10921.0,29713.02999999999
134575220,2024-03-23,19000.0,drawdown,0,19000.0,48713.02999999999
134575220,2024-03-23,11000.0,repayment,1,-11000.0,37713.02999999999
134575220,2024-03-24,1654.56,repayment,1,-1654.56,36058.469999999994
134575220,2024-03-24,59.39,repayment,1,-59.39,35999.079999999994
134575220,2024-03-24,3306.27,repayment,1,-3306.27,32692.809999999994
134575220,2024-03-25,11978.0,repayment,1,-11978.0,20714.809999999994
134575220,2024-03-25,2001.9,repayment,1,-2001.9,18712.909999999993
134575220,2024-03-26,19000.0,drawdown,0,19000.0,37712.90999999999
134575220,2024-03-27,3400.0,drawdown,0,3400.0,41112.90999999999
134575220,2024-03-27,14209.99,repayment,1,-14209.99,26902.91999999999
134575220,2024-03-27,3421.43,repayment,1,-3421.43,23481.48999999999
134575220,2024-03-28,19000.0,drawdown,0,19000.0,42481.48999999999
134575220,2024-03-28,1762.0,repayment,1,-1762.0,40719.48999999999
134575220,2024-03-28,3006.65,repayment,1,-3006.65,37712.83999999999
134575220,2024-03-29,19000.0,drawdown,0,19000.0,56712.83999999999
134575220,2024-03-29,19000.0,repayment,1,-19000.0,37712.83999999999
134575220,2024-03-30,74.92,repayment,1,-74.92,37637.91999999999
134575220,2024-03-30,1702.85,repayment,1,-1702.85,35935.06999999999
134575220,2024-03-31,17222.0,repayment,1,-17222.0,18713.069999999992
134575220,2024-04-01,548.13,repayment,1,-548.13,18164.93999999999
134575220,2024-04-01,216.15,repayment,1,-216.15,17948.78999999999
134575220,2024-04-02,9500.0,repayment,1,-9500.0,8448.78999999999
134575220,2024-04-03,6200.0,drawdown,0,6200.0,14648.78999999999
134575220,2024-04-03,50.0,repayment,1,-50.0,14598.78999999999
134575220,2024-04-03,373.0,repayment,1,-373.0,14225.78999999999
134575220,2024-04-05,19000.0,drawdown,0,19000.0,33225.78999999999
134575220,2024-04-05,18986.0,repayment,1,-18986.0,14239.789999999994
134575220,2024-04-06,10200.0,drawdown,0,10200.0,24439.789999999994
134575220,2024-04-07,18600.0,drawdown,0,18600.0,43039.78999999999
134575220,2024-04-13,6000.0,drawdown,0,6000.0,49039.78999999999
134575220,2024-04-13,7901.0,repayment,1,-7901.0,41138.78999999999
134575220,2024-04-13,98.06,repayment,1,-98.06,41040.729999999996
134575220,2024-04-14,5004.75,repayment,1,-5004.75,36035.979999999996
134575220,2024-04-14,13.77,repayment,1,-13.77,36022.21
134575220,2024-04-14,481.0,repayment,1,-481.0,35541.21
134575220,2024-04-14,500.47,repayment,1,-500.47,35040.74
134575220,2024-04-15,6000.0,drawdown,0,6000.0,41040.74
134575220,2024-04-16,6000.0,drawdown,0,6000.0,47040.74
134575220,2024-04-16,6000.0,repayment,1,-6000.0,41040.74
134575220,2024-04-17,41.07,repayment,1,-41.07,40999.67
134575220,2024-04-18,23.29,repayment,1,-23.29,40976.38
134575220,2024-04-20,6000.0,drawdown,0,6000.0,46976.38
134575220,2024-04-20,5936.0,repayment,1,-5936.0,41040.38
134575220,2024-04-21,6000.0,drawdown,0,6000.0,47040.38
134575220,2024-04-21,6000.0,repayment,1,-6000.0,41040.38
134575220,2024-04-22,12780.0,drawdown,0,12780.0,53820.38
134575220,2024-04-22,1016.0,repayment,1,-1016.0,52804.38
134575220,2024-04-22,1001.9,repayment,1,-1001.9,51802.479999999996
134575220,2024-04-22,1702.85,repayment,1,-1702.85,50099.63
134575220,2024-04-22,1703.23,repayment,1,-1703.23,48396.399999999994
134575220,2024-04-22,500.95,repayment,1,-500.95,47895.45
134575220,2024-04-22,74.87,repayment,1,-74.87,47820.579999999994
134575220,2024-04-23,13800.0,drawdown,0,13800.0,61620.579999999994
134575220,2024-04-23,20.0,repayment,1,-20.0,61600.579999999994
134575220,2024-04-23,9909.0,repayment,1,-9909.0,51691.579999999994
134575220,2024-04-23,2851.2,repayment,1,-2851.2,48840.38
134575220,2024-04-24,13800.0,drawdown,0,13800.0,62640.38
134575220,2024-04-24,13791.0,repayment,1,-13791.0,48849.38
134575220,2024-04-24,9.42,repayment,1,-9.42,48839.96
134575220,2024-04-25,9.45,repayment,1,-9.45,48830.51
134575220,2024-04-25,2.77,repayment,1,-2.77,48827.740000000005
134575220,2024-04-25,9909.5,repayment,1,-9909.5,38918.240000000005
134575220,2024-04-25,590.0,repayment,1,-590.0,38328.240000000005
134575220,2024-04-26,10500.0,drawdown,0,10500.0,48828.240000000005
134575220,2024-04-26,3300.0,drawdown,0,3300.0,52128.240000000005
134575220,2024-04-26,3288.0,repayment,1,-3288.0,48840.240000000005
134575220,2024-04-27,8200.0,drawdown,0,8200.0,57040.240000000005
134575220,2024-04-27,4200.0,drawdown,0,4200.0,61240.240000000005
134575220,2024-04-27,8184.18,repayment,1,-8184.18,53056.060000000005
134575220,2024-04-27,4007.6,repayment,1,-4007.6,49048.46000000001
134575220,2024-04-27,1352.0,repayment,1,-1352.0,47696.46000000001
134575220,2024-04-27,20.0,repayment,1,-20.0,47676.46000000001
134575220,2024-04-27,236.19,repayment,1,-236.19,47440.270000000004
134575220,2024-04-28,5050.0,drawdown,0,5050.0,52490.270000000004
134575220,2024-04-28,8750.0,drawdown,0,8750.0,61240.270000000004
134575220,2024-04-28,3662.88,repayment,1,-3662.88,57577.39000000001
134575220,2024-04-28,8737.0,repayment,1,-8737.0,48840.39000000001
134575220,2024-04-29,5330.0,drawdown,0,5330.0,54170.39000000001
134575220,2024-04-29,33.71,repayment,1,-33.71,54136.68000000001
134575220,2024-04-29,100.0,repayment,1,-100.0,54036.68000000001
134575220,2024-04-29,39.47,repayment,1,-39.47,53997.21000000001
134575220,2024-04-30,19000.0,drawdown,0,19000.0,72997.21
134575220,2024-04-30,8947.0,repayment,1,-8947.0,64050.21000000001
134575220,2024-04-30,10009.5,repayment,1,-10009.5,54040.71000000001
134575220,2024-05-01,9500.0,drawdown,0,9500.0,63540.71000000001
134575220,2024-05-01,8736.0,repayment,1,-8736.0,54804.71000000001
134575220,2024-05-02,9500.0,drawdown,0,9500.0,64304.71000000001
134575220,2024-05-03,910.2,repayment,1,-910.2,63394.51000000001
134575220,2024-05-03,5285.0,repayment,1,-5285.0,58109.51000000001
134575220,2024-05-03,4.18,repayment,1,-4.18,58105.33000000001
134575220,2024-05-05,1700.0,drawdown,0,1700.0,59805.33000000001
134575220,2024-05-05,1101.29,repayment,1,-1101.29,58704.04000000001
134575220,2024-05-05,3006.84,repayment,1,-3006.84,55697.20000000001
134575220,2024-05-05,1702.79,repayment,1,-1702.79,53994.41000000001
134575220,2024-05-06,10200.0,drawdown,0,10200.0,64194.41000000001
134575220,2024-05-06,10200.0,repayment,1,-10200.0,53994.41000000001
134575220,2024-05-13,13000.0,drawdown,0,13000.0,66994.41
134575220,2024-05-13,5600.0,drawdown,0,5600.0,72594.41
134575220,2024-05-13,3006.84,repayment,1,-3006.84,69587.57
134575220,2024-05-13,5598.0,repayment,1,-5598.0,63989.57000000001
134575220,2024-05-13,1001.9,repayment,1,-1001.9,62987.670000000006
134575220,2024-05-14,10056.0,drawdown,0,10056.0,73043.67000000001
134575220,2024-05-14,8544.0,drawdown,0,8544.0,81587.67000000001
134575220,2024-05-14,8544.0,repayment,1,-8544.0,73043.67000000001
134575220,2024-05-14,10055.58,repayment,1,-10055.58,62988.09000000001
134575220,2024-05-15,18600.0,drawdown,0,18600.0,81588.09000000001
134575220,2024-05-15,18583.0,repayment,1,-18583.0,63005.09000000001
134575220,2024-05-15,17.75,repayment,1,-17.75,62987.34000000001
134575220,2024-05-16,18600.0,drawdown,0,18600.0,81587.34000000001
134575220,2024-05-16,18600.0,repayment,1,-18600.0,62987.34000000001
134575220,2024-05-17,18600.0,drawdown,0,18600.0,81587.34000000001
134575220,2024-05-17,9409.5,repayment,1,-9409.5,72177.84000000001
134575220,2024-05-17,8.41,repayment,1,-8.41,72169.43000000001
134575220,2024-05-17,1168.0,repayment,1,-1168.0,71001.43000000001
134575220,2024-05-17,8013.3,repayment,1,-8013.3,62988.130000000005
134575220,2024-05-18,40.2,repayment,1,-40.2,62947.93000000001
134575220,2024-05-18,18560.0,repayment,1,-18560.0,44387.93000000001
134575220,2024-05-19,19000.0,drawdown,0,19000.0,63387.93000000001
134575220,2024-05-20,19000.0,drawdown,0,19000.0,82387.93000000001
134575220,2024-05-20,19000.0,repayment,1,-19000.0,63387.93000000001
134575220,2024-05-21,19000.0,drawdown,0,19000.0,82387.93000000001
134575220,2024-05-21,19000.0,repayment,1,-19000.0,63387.93000000001
134575220,2024-05-22,13601.0,drawdown,0,13601.0,76988.93000000001
134575220,2024-05-22,5399.0,repayment,1,-5399.0,71589.93000000001
134575220,2024-05-22,12514.25,repayment,1,-12514.25,59075.68000000001
134575220,2024-05-22,1086.91,repayment,1,-1086.91,57988.770000000004
134575220,2024-05-23,19000.0,drawdown,0,19000.0,76988.77
134575220,2024-05-23,13601.0,repayment,1,-13601.0,63387.770000000004
134575220,2024-05-24,19000.0,drawdown,0,19000.0,82387.77
134575220,2024-05-24,2004.56,repayment,1,-2004.56,80383.21
134575220,2024-05-24,16995.0,repayment,1,-16995.0,63388.21000000001
134575220,2024-05-24,0.35,repayment,1,-0.35,63387.86000000001
134575220,2024-05-25,19000.0,drawdown,0,19000.0,82387.86000000002
134575220,2024-05-25,12948.73,repayment,1,-12948.73,69439.13000000002
134575220,2024-05-25,6051.0,repayment,1,-6051.0,63388.13000000002
134575220,2024-05-26,2053.94,repayment,1,-2053.94,61334.19000000002
134575220,2024-05-26,4.83,repayment,1,-4.83,61329.360000000015
134575220,2024-05-27,7050.0,drawdown,0,7050.0,68379.36000000002
134575220,2024-05-27,8790.0,repayment,1,-8790.0,59589.360000000015
134575220,2024-05-27,3143.58,repayment,1,-3143.58,56445.78000000001
134575220,2024-05-27,5008.55,repayment,1,-5008.55,51437.23000000001
134575220,2024-05-28,19000.0,drawdown,0,19000.0,70437.23000000001
134575220,2024-05-28,7050.0,repayment,1,-7050.0,63387.23000000001
134575220,2024-05-29,19000.0,repayment,1,-19000.0,44387.23000000001
134575220,2024-05-30,19000.0,drawdown,0,19000.0,63387.23000000001
134575220,2024-05-31,500.47,repayment,1,-500.47,62886.76000000001
134575220,2024-05-31,3806.65,repayment,1,-3806.65,59080.11000000001
134575220,2024-05-31,500.0,repayment,1,-500.0,58580.11000000001
134575220,2024-05-31,6.39,repayment,1,-6.39,58573.72000000001
134575220,2024-06-01,3995.0,repayment,1,-3995.0,54578.72000000001
134575220,2024-06-01,1497.54,repayment,1,-1497.54,53081.18000000001
134575220,2024-06-01,4006.65,repayment,1,-4006.65,49074.530000000006
134575220,2024-06-02,10.63,repayment,1,-10.63,49063.90000000001
134575220,2024-06-02,1902.85,repayment,1,-1902.85,47161.05000000001
134575220,2024-06-05,4700.0,drawdown,0,4700.0,51861.05000000001
134575220,2024-06-05,10009.5,repayment,1,-10009.5,41851.55000000001
134575220,2024-06-05,244.45,repayment,1,-244.45,41607.10000000001
134575220,2024-06-05,100.0,repayment,1,-100.0,41507.10000000001
134575220,2024-06-05,9.5,repayment,1,-9.5,41497.60000000001
134575220,2024-06-05,500.0,repayment,1,-500.0,40997.60000000001
134575220,2024-06-06,2.39,repayment,1,-2.39,40995.210000000014
134575220,2024-06-13,8400.0,repayment,1,-8400.0,32595.210000000014
134575220,2024-06-17,15600.0,drawdown,0,15600.0,48195.210000000014
134575220,2024-06-18,14584.0,repayment,1,-14584.0,33611.210000000014
134575220,2024-06-18,1015.57,repayment,1,-1015.57,32595.640000000014
134575220,2024-06-19,15600.0,drawdown,0,15600.0,48195.640000000014
134575220,2024-06-20,15600.0,drawdown,0,15600.0,63795.640000000014
134575220,2024-06-20,15600.0,repayment,1,-15600.0,48195.640000000014
134575220,2024-06-21,461.97,repayment,1,-461.97,47733.67000000001
134575220,2024-06-22,15600.0,repayment,1,-15600.0,32133.670000000013
134575220,2024-06-25,6600.0,drawdown,0,6600.0,38733.67000000001
134575220,2024-06-26,6138.0,repayment,1,-6138.0,32595.670000000013
134575220,2024-06-27,6600.0,drawdown,0,6600.0,39195.67000000001
134575220,2024-06-28,6600.0,repayment,1,-6600.0,32595.670000000013
134575220,2024-06-29,18600.0,drawdown,0,18600.0,51195.67000000001
134575220,2024-06-30,18600.0,repayment,1,-18600.0,32595.670000000013
134575220,2024-07-02,1468.1,repayment,1,-1468.1,31127.570000000014
134575220,2024-07-04,8000.0,drawdown,0,8000.0,39127.570000000014
134575220,2024-07-05,3100.0,drawdown,0,3100.0,42227.570000000014
134575220,2024-07-05,5700.0,drawdown,0,5700.0,47927.570000000014
134575220,2024-07-05,10200.0,drawdown,0,10200.0,58127.570000000014
134575220,2024-07-05,87.96,repayment,1,-87.96,58039.610000000015
134575220,2024-07-05,5631.0,repayment,1,-5631.0,52408.610000000015
134575220,2024-07-05,3006.84,repayment,1,-3006.84,49401.77000000002
134575220,2024-07-06,10200.0,drawdown,0,10200.0,59601.77000000002
134575220,2024-07-06,10198.0,repayment,1,-10198.0,49403.77000000002
134575220,2024-08-04,8000.0,drawdown,0,8000.0,57403.77000000002
134575220,2024-08-04,8000.0,repayment,1,-8000.0,49403.77000000002
134575220,2024-08-05,4995.0,repayment,1,-4995.0,44408.77000000002
134575220,2024-08-05,2.28,repayment,1,-2.28,44406.49000000002
134575220,2024-08-05,4.75,repayment,1,-4.75,44401.74000000002
134575220,2024-08-05,4.5,repayment,1,-4.5,44397.24000000002
134575220,2024-08-05,0.16,repayment,1,-0.16,44397.080000000016
134575220,2024-08-06,8400.0,drawdown,0,8400.0,52797.080000000016
134575220,2024-08-06,10200.0,repayment,1,-10200.0,42597.080000000016
134575220,2024-09-01,9500.0,drawdown,0,9500.0,52097.080000000016
134575220,2024-09-02,1564.0,repayment,1,-1564.0,50533.080000000016
134575220,2024-09-02,4554.75,repayment,1,-4554.75,45978.330000000016
134575220,2024-09-03,5400.0,drawdown,0,5400.0,51378.330000000016
134575220,2024-09-04,3350.0,drawdown,0,3350.0,54728.330000000016
134575220,2024-09-04,3350.0,drawdown,0,3350.0,58078.330000000016
134575220,2024-09-04,3006.84,repayment,1,-3006.84,55071.49000000002
134575220,2024-09-04,16.76,repayment,1,-16.76,55054.73000000002
134575220,2024-09-04,66.05,repayment,1,-66.05,54988.680000000015
134575220,2024-09-04,3346.05,repayment,1,-3346.05,51642.63000000001
134575220,2024-09-04,150.0,repayment,1,-150.0,51492.63000000001
134575220,2024-09-04,200.0,repayment,1,-200.0,51292.63000000001
134575220,2024-09-05,5007.0,drawdown,0,5007.0,56299.63000000001
134575220,2024-09-05,5819.0,drawdown,0,5819.0,62118.63000000001
134575220,2024-09-05,8170.0,drawdown,0,8170.0,70288.63
134575220,2024-09-05,8174.0,repayment,1,-8174.0,62114.630000000005
134575220,2024-09-05,5819.31,repayment,1,-5819.31,56295.32000000001
134575220,2024-09-06,8400.0,repayment,1,-8400.0,47895.32000000001
134575220,2024-09-07,19000.0,drawdown,0,19000.0,66895.32
134575220,2024-10-01,14.71,repayment,1,-14.71,66880.61
134575220,2024-10-01,9486.0,repayment,1,-9486.0,57394.61
134575220,2024-10-03,5263.69,repayment,1,-5263.69,52130.92
134575220,2024-10-04,50.0,repayment,1,-50.0,52080.92
134575220,2024-10-04,550.95,repayment,1,-550.95,51529.97
134575220,2024-10-05,9840.0,drawdown,0,9840.0,61369.97
134575220,2024-10-05,1545.0,drawdown,0,1545.0,62914.97
134575220,2024-10-05,1746.0,drawdown,0,1746.0,64660.97
134575220,2024-10-05,43.93,repayment,1,-43.93,64617.04
134575220,2024-10-05,1702.85,repayment,1,-1702.85,62914.19
134575220,2024-10-05,1501.42,repayment,1,-1501.42,61412.770000000004
134575220,2024-10-05,41.44,repayment,1,-41.44,61371.33
134575220,2024-10-05,9837.18,repayment,1,-9837.18,51534.15
134575220,2024-10-07,19000.0,drawdown,0,19000.0,70534.15
134575220,2024-11-03,137.0,repayment,1,-137.0,70397.15
134575220,2024-11-04,4706.0,repayment,1,-4706.0,65691.15
134575220,2024-11-04,6.65,repayment,1,-6.65,65684.5
134575220,2024-11-04,2003.8,repayment,1,-2003.8,63680.7
134575220,2024-11-04,500.0,repayment,1,-500.0,63180.7
134575220,2024-11-04,96.9,repayment,1,-96.9,63083.799999999996
134575220,2024-11-05,731.73,repayment,1,-731.73,62352.06999999999
134575220,2024-12-02,3500.0,drawdown,0,3500.0,65852.06999999999
134575220,2024-12-04,8000.0,drawdown,0,8000.0,73852.06999999999
134575220,2024-12-05,150.09,repayment,1,-150.09,73701.98
134575220,2024-12-05,8511.4,repayment,1,-8511.4,65190.579999999994
134575220,2024-12-06,8400.0,drawdown,0,8400.0,73590.57999999999
134624392,2023-02-09,6500.0,drawdown,0,6500.0,6500.0
134624392,2023-02-09,6499.2,repayment,1,-6499.2,0.8000000000001819
134624392,2023-02-09,225.0,repayment,1,-225.0,-224.19999999999982
134624392,2023-02-10,2000.0,drawdown,0,2000.0,1775.8000000000002
134624392,2023-02-12,8.0,repayment,1,-8.0,1767.8000000000002
134624392,2023-03-10,17.69,repayment,1,-17.69,1750.1100000000001
134624392,2023-03-10,10.2,repayment,1,-10.2,1739.91
134624392,2023-03-11,3.17,repayment,1,-3.17,1736.74
134624392,2023-04-09,6500.0,drawdown,0,6500.0,8236.74
134624392,2023-04-10,2006.0,repayment,1,-2006.0,6230.74
134624392,2023-04-11,8.0,repayment,1,-8.0,6222.74
134624392,2023-04-12,2000.0,drawdown,0,2000.0,8222.74
134624392,2023-05-09,600.57,repayment,1,-600.57,7622.17
134624392,2023-05-09,215.42,repayment,1,-215.42,7406.75
134624392,2023-05-09,41.65,repayment,1,-41.65,7365.1
134624392,2023-05-12,2.87,repayment,1,-2.87,7362.2300000000005
134624392,2023-05-12,6.65,repayment,1,-6.65,7355.580000000001
134624392,2023-06-09,200.95,repayment,1,-200.95,7154.630000000001
134624392,2023-06-09,105.45,repayment,1,-105.45,7049.180000000001
134624392,2023-06-09,1001.9,repayment,1,-1001.9,6047.280000000002
134624392,2023-06-12,4009.0,drawdown,0,4009.0,10056.280000000002
134624392,2023-06-12,1051.17,repayment,1,-1051.17,9005.110000000002
134624392,2023-07-12,4948.06,repayment,1,-4948.06,4057.050000000002
134624392,2023-08-09,872.68,repayment,1,-872.68,3184.370000000002
134624392,2023-08-09,801.9,repayment,1,-801.9,2382.470000000002
134624392,2023-08-12,6000.0,drawdown,0,6000.0,8382.470000000001
134624392,2023-08-12,6000.0,repayment,1,-6000.0,2382.470000000001
134624392,2023-09-09,3840.0,drawdown,0,3840.0,6222.470000000001
134624392,2023-09-12,6000.0,drawdown,0,6000.0,12222.470000000001
134624392,2023-09-12,6000.0,repayment,1,-6000.0,6222.470000000001
134624392,2023-09-13,2264.57,repayment,1,-2264.57,3957.900000000001
134624392,2023-09-13,10.14,repayment,1,-10.14,3947.760000000001
134624392,2023-09-14,520.0,repayment,1,-520.0,3427.760000000001
134624392,2023-09-25,2000.0,drawdown,0,2000.0,5427.760000000001
134624392,2023-09-25,1999.67,repayment,1,-1999.67,3428.090000000001
134624392,2023-09-26,2000.0,drawdown,0,2000.0,5428.090000000001
134624392,2023-09-26,2000.0,repayment,1,-2000.0,3428.090000000001
134624392,2023-09-27,2000.0,drawdown,0,2000.0,5428.090000000001
134624392,2023-09-27,2000.0,repayment,1,-2000.0,3428.090000000001
134624392,2023-10-09,2023.8,repayment,1,-2023.8,1404.290000000001
134624392,2023-10-09,400.95,repayment,1,-400.95,1003.340000000001
134624392,2023-10-09,1001.9,repayment,1,-1001.9,1.4400000000010778
134624392,2023-10-09,339.97,repayment,1,-339.97,-338.52999999999895
134624392,2023-10-12,6000.0,drawdown,0,6000.0,5661.470000000001
134624392,2023-10-15,67.68,repayment,1,-67.68,5593.790000000001
134624392,2023-10-16,1902.85,repayment,1,-1902.85,3690.940000000001
134624392,2023-10-17,1932.0,repayment,1,-1932.0,1758.940000000001
134624392,2023-10-19,2000.0,drawdown,0,2000.0,3758.940000000001
134624392,2023-10-20,97.0,repayment,1,-97.0,3661.940000000001
134624392,2023-11-09,3500.0,drawdown,0,3500.0,7161.9400000000005
134624392,2023-11-09,332.86,repayment,1,-332.86,6829.080000000001
134624392,2023-11-09,2400.0,repayment,1,-2400.0,4429.080000000001
134624392,2023-11-10,2000.0,drawdown,0,2000.0,6429.080000000001
134624392,2023-11-12,4122.0,drawdown,0,4122.0,10551.080000000002
134624392,2023-11-12,4106.65,repayment,1,-4106.65,6444.430000000002
134624392,2023-11-12,16.25,repayment,1,-16.25,6428.180000000002
134624392,2023-11-20,2000.0,drawdown,0,2000.0,8428.180000000002
134624392,2023-11-21,7.54,repayment,1,-7.54,8420.640000000001
134624392,2023-11-21,4.41,repayment,1,-4.41,8416.230000000001
134624392,2023-11-22,104.0,repayment,1,-104.0,8312.230000000001
134624392,2023-11-25,1884.0,repayment,1,-1884.0,6428.230000000001
134624392,2023-12-09,705.62,repayment,1,-705.62,5722.6100000000015
134624392,2023-12-12,3.09,repayment,1,-3.09,5719.520000000001
134624392,2023-12-12,1902.85,repayment,1,-1902.85,3816.6700000000014
134624392,2023-12-13,2824.75,repayment,1,-2824.75,991.9200000000014
134624392,2023-12-14,9.75,repayment,1,-9.75,982.1700000000014
134624392,2023-12-14,1251.9,repayment,1,-1251.9,-269.72999999999865
134624392,2023-12-15,7.0,repayment,1,-7.0,-276.72999999999865
