merchant_id,repaid_date,amount
112803801,16-03-2024,400.95
112803801,14-03-2024,62.35
112803801,13-03-2024,500.95
112803801,11-03-2024,4.5
112803801,11-03-2024,2003.8
112803801,10-03-2024,1051.9
112803801,08-03-2024,1048.76
112803801,08-03-2024,1001.9
112803801,07-03-2024,274.95
112803801,05-03-2024,3.23
112803801,03-03-2024,13.21
112803801,02-03-2024,1556.51
112803801,02-03-2024,2003.8
112803801,02-03-2024,33.8
112803801,01-03-2024,5256.65
112803801,01-03-2024,500
112803801,01-03-2024,5.8
112803801,31-03-2024,6.65
112803801,30-03-2024,111.4
112803801,28-03-2024,2.4
112803801,28-03-2024,2103.8
112803801,24-03-2024,14.25
112803801,23-03-2024,2.25
112803801,22-03-2024,50.95
112803801,22-03-2024,350.95
112803801,22-03-2024,56.65
112803801,20-03-2024,200.95
112803801,19-03-2024,1.9
112803801,18-03-2024,53.8
112803801,16-03-2024,4.88
112803801,16-03-2024,1001.9
112803801,16-03-2024,2003.8
112803801,15-03-2024,500.95
112803801,14-03-2024,200.95
112803801,14-03-2024,14.11
112803801,14-03-2024,5056.65
112803801,13-03-2024,51.9
112803801,11-03-2024,4.75
112803801,10-03-2024,500.95
112803801,09-03-2024,1051.9
112803801,08-03-2024,1001.9
112803801,08-03-2024,56.65
112803801,05-03-2024,1.9
112803801,03-03-2024,1001.9
112803801,02-03-2024,2003.8
112803801,01-03-2024,10.93
112803801,01-03-2024,0.95
112803801,01-03-2024,0.95
112803801,01-03-2024,6.65
112803801,30-04-2024,8.2
112803801,30-04-2024,3050
112803801,25-04-2024,1051.9
112803801,15-04-2024,9.5
112803801,15-04-2024,20009.5
112803801,13-04-2024,0.95
112803801,12-04-2024,9.5
112803801,11-04-2024,6.65
112803801,10-04-2024,3.8
112803801,09-04-2024,9.5
112803801,07-04-2024,23.8
112803801,07-04-2024,14.45
112803801,05-04-2024,182
112803801,04-04-2024,10.95
112803801,03-04-2024,3.8
112803801,29-04-2024,3056.65
112803801,28-04-2024,56.65
112803801,25-04-2024,84.77
112803801,15-04-2024,408.62
112803801,14-04-2024,9.5
112803801,11-04-2024,400.95
112803801,10-04-2024,18.05
112803801,09-04-2024,9.5
112803801,08-04-2024,0.95
112803801,07-04-2024,54.75
112803801,06-04-2024,19.5
112803801,04-04-2024,9.5
112803801,31-05-2024,4.53
112803801,31-05-2024,1308.55
112803801,28-05-2024,109.5
112803801,27-05-2024,700.95
112803801,26-05-2024,1.9
112803801,26-05-2024,2053.8
112803801,25-05-2024,1001.9
112803801,24-05-2024,500.95
112803801,23-05-2024,2554.75
112803801,22-05-2024,56.65
112803801,20-05-2024,9.5
112803801,20-05-2024,6462.35
112803801,19-05-2024,109.5
112803801,18-05-2024,90.93
112803801,17-05-2024,1001.9
112803801,17-05-2024,500.95
112803801,16-05-2024,9.5
112803801,16-05-2024,500.95
112803801,15-05-2024,88.79
112803801,13-05-2024,500.95
112803801,13-05-2024,9.5
112803801,12-05-2024,6056.65
112803801,09-05-2024,19
112803801,08-05-2024,10.45
112803801,08-05-2024,12.22
112803801,08-05-2024,1502.85
112803801,07-05-2024,24
112803801,05-05-2024,156.65
112803801,04-05-2024,8.22
112803801,03-05-2024,2.85
112803801,29-05-2024,503.6
112803801,28-05-2024,9.5
112803801,27-05-2024,56.65
112803801,26-05-2024,600.95
112803801,26-05-2024,5.71
112803801,26-05-2024,1001.9
112803801,25-05-2024,550.95
112803801,23-05-2024,42.8
112803801,23-05-2024,65.19
112803801,22-05-2024,500.95
112803801,21-05-2024,1001.9
112803801,20-05-2024,5056.65
112803801,20-05-2024,18.12
112803801,19-05-2024,1001.9
112803801,18-05-2024,3006.65
112803801,16-05-2024,1044.38
112803801,16-05-2024,9.5
112803801,15-05-2024,610.45
112803801,13-05-2024,2003.8
112803801,13-05-2024,6156.4
112803801,12-05-2024,4027
112803801,12-05-2024,9064.62
112803801,11-05-2024,10009.5
112803801,09-05-2024,461.4
112803801,08-05-2024,50.95
112803801,08-05-2024,9.5
112803801,07-05-2024,63.3
112803801,05-05-2024,10.45
112803801,03-05-2024,109.5
112803801,26-06-2024,12776
112803801,24-06-2024,600.95
112803801,23-06-2024,56.65
112803801,22-06-2024,319.95
112803801,21-06-2024,13.3
112803801,20-06-2024,210.45
112803801,20-06-2024,80.4
112803801,20-06-2024,2.85
112803801,19-06-2024,6.65
112803801,19-06-2024,2.85
112803801,18-06-2024,9.5
112803801,17-06-2024,213.3
112803801,16-06-2024,104.75
112803801,10-06-2024,51.9
112803801,09-06-2024,1401.9
112803801,08-06-2024,200.95
112803801,06-06-2024,1000
112803801,05-06-2024,7.39
112803801,04-06-2024,10.45
112803801,04-06-2024,5006.65
112803801,03-06-2024,9009.5
112803801,02-06-2024,0.4
112803801,02-06-2024,2453.8
112803801,02-06-2024,2053.8
112803801,26-06-2024,400.95
112803801,25-06-2024,9.5
112803801,23-06-2024,51.9
112803801,23-06-2024,77.55
112803801,20-06-2024,205.1
112803801,20-06-2024,1.9
112803801,20-06-2024,56.65
112803801,19-06-2024,350.95
112803801,19-06-2024,30
112803801,19-06-2024,1550
112803801,18-06-2024,106.65
112803801,16-06-2024,4008.55
112803801,15-06-2024,2.85
112803801,14-06-2024,4.75
112803801,11-06-2024,39.26
112803801,10-06-2024,66.15
112803801,09-06-2024,400.95
112803801,08-06-2024,95
112803801,06-06-2024,1.9
112803801,06-06-2024,2003.8
112803801,04-06-2024,14.62
112803801,03-06-2024,5031
112803801,02-06-2024,500.95
112803801,02-06-2024,1502.85
112803801,01-06-2024,53.8
127614844,16-01-2024,2000
127614844,14-01-2024,4000
127614844,12-01-2024,40000
127614844,10-01-2024,964
127614844,08-01-2024,95.43
127614844,06-01-2024,250
127614844,25-01-2024,23099.72
127614844,25-01-2024,21300
127614844,23-01-2024,1250
127614844,22-01-2024,23000
127614844,09-01-2024,53.03
127614844,06-01-2024,5.56
127614844,06-01-2024,12.86
127614844,22-02-2024,9307
127614844,21-02-2024,4500
127614844,17-02-2024,36736
127614844,15-02-2024,101.91
127614844,14-02-2024,61.75
127614844,13-02-2024,30.18
127614844,12-02-2024,46.88
127614844,12-02-2024,612
127614844,12-02-2024,1
127614844,29-02-2024,9699.18
127614844,22-02-2024,192.85
127614844,16-02-2024,69.45
127614844,16-02-2024,364.92
127614844,14-02-2024,42007
127614844,14-02-2024,8428.52
127614844,12-02-2024,15.06
127614844,12-02-2024,210.49
127614844,11-02-2024,15.81
127614844,09-02-2024,44999.83
127614844,02-02-2024,74
127614844,31-03-2024,1810
127614844,30-03-2024,1800
127614844,29-03-2024,2492.62
127614844,29-03-2024,85.21
127614844,23-03-2024,20798
127614844,23-03-2024,61.35
127614844,16-03-2024,1994
127614844,14-03-2024,2396.44
127614844,14-03-2024,62.18
127614844,01-03-2024,4432
127614844,01-03-2024,421
127614844,31-03-2024,1653
127614844,30-03-2024,4.79
127614844,30-03-2024,1505.27
127614844,30-03-2024,1644.86
127614844,29-03-2024,23394.57
127614844,29-03-2024,1020
127614844,23-03-2024,140
127614844,16-03-2024,6.87
127614844,14-03-2024,21.23
127614844,14-03-2024,20
127614844,03-03-2024,260
127614844,01-03-2024,15000
127614844,01-03-2024,47.59
127614844,27-04-2024,700
127614844,26-04-2024,13.86
127614844,24-04-2024,5000
127614844,23-04-2024,11041.6
127614844,22-04-2024,15672.97
127614844,21-04-2024,977.3
127614844,21-04-2024,2243.66
127614844,15-04-2024,658
127614844,14-04-2024,3617
127614844,13-04-2024,3750
127614844,12-04-2024,15158.77
127614844,11-04-2024,1.97
127614844,10-04-2024,11
127614844,10-04-2024,37.66
127614844,09-04-2024,14189
127614844,09-04-2024,290.33
127614844,08-04-2024,14159
127614844,07-04-2024,5510
127614844,05-04-2024,142.35
127614844,05-04-2024,3000
127614844,02-04-2024,6874
127614844,29-04-2024,6000
127614844,27-04-2024,32587
127614844,27-04-2024,112.78
127614844,26-04-2024,43586
127614844,24-04-2024,2615
127614844,23-04-2024,9062.02
127614844,23-04-2024,320
127614844,22-04-2024,121.18
127614844,20-04-2024,97.65
127614844,19-04-2024,248.48
127614844,14-04-2024,5000
127614844,13-04-2024,18488.19
127614844,13-04-2024,1023
127614844,12-04-2024,65.57
127614844,12-04-2024,9620
127614844,11-04-2024,49.7
127614844,11-04-2024,141.92
127614844,10-04-2024,3129
127614844,09-04-2024,520
127614844,08-04-2024,8247
127614844,06-04-2024,1.5
127614844,05-04-2024,140.09
127614844,03-04-2024,48
127614844,02-04-2024,26.12
127614844,31-05-2024,28242.36
127614844,31-05-2024,148.67
127614844,30-05-2024,15.16
127614844,29-05-2024,31143
127614844,28-05-2024,2565.7
127614844,27-05-2024,15251
127614844,26-05-2024,3074.24
127614844,25-05-2024,2100
127614844,25-05-2024,124.4
127614844,24-05-2024,35332
127614844,24-05-2024,118.33
127614844,22-05-2024,45038
127614844,21-05-2024,30805
127614844,19-05-2024,7960
127614844,18-05-2024,10107
127614844,17-05-2024,11.19
127614844,17-05-2024,200
127614844,16-05-2024,10.39
127614844,14-05-2024,37439
127614844,13-05-2024,2010
127614844,12-05-2024,5195.14
127614844,11-05-2024,98.69
127614844,10-05-2024,5028.26
127614844,09-05-2024,47780
127614844,08-05-2024,2501.56
127614844,02-05-2024,57871
127614844,31-05-2024,57752
127614844,30-05-2024,114.98
127614844,28-05-2024,41.02
127614844,28-05-2024,20000
127614844,27-05-2024,500
127614844,26-05-2024,310
127614844,25-05-2024,13940
127614844,22-05-2024,61.34
127614844,21-05-2024,7889
127614844,21-05-2024,19306.03
127614844,19-05-2024,10901
127614844,19-05-2024,2016.42
127614844,17-05-2024,3605
127614844,17-05-2024,2099.92
127614844,16-05-2024,1360
127614844,14-05-2024,3000
127614844,13-05-2024,20
127614844,12-05-2024,2358.1
127614844,08-05-2024,12.23
127614844,08-05-2024,1646.48
127614844,08-05-2024,370.08
127614844,07-05-2024,3100
127614844,03-05-2024,398
127614844,02-05-2024,128.98
127614844,27-06-2024,100.95
127614844,26-06-2024,46
127614844,24-06-2024,16.47
127614844,22-06-2024,266.13
127614844,20-06-2024,91.3
127614844,20-06-2024,191.44
127614844,19-06-2024,60.39
127614844,18-06-2024,8010
127614844,16-06-2024,7595
127614844,14-06-2024,364.83
127614844,13-06-2024,50186
127614844,12-06-2024,4413.79
127614844,11-06-2024,3740
127614844,10-06-2024,1867.6
127614844,09-06-2024,1200
127614844,08-06-2024,569.75
127614844,07-06-2024,25440
127614844,05-06-2024,1
127614844,02-06-2024,57
127614844,27-06-2024,41861
127614844,26-06-2024,125.33
127614844,25-06-2024,78.54
127614844,23-06-2024,1250
127614844,20-06-2024,624.64
127614844,19-06-2024,487
127614844,18-06-2024,2771
127614844,18-06-2024,39219.73
127614844,15-06-2024,40.11
127614844,11-06-2024,21642
127614844,10-06-2024,55.47
127614844,10-06-2024,10000
127614844,08-06-2024,18924.88
127614844,07-06-2024,59.75
127614844,05-06-2024,99.67
127614844,04-06-2024,455
127614844,04-06-2024,188.63
146084413,22-02-2024,9.4
146084413,22-02-2024,585
146084413,22-02-2024,90
146084413,22-02-2024,100
134829201,28-04-2023,4914
134829201,28-04-2023,1522.85
134829201,26-04-2023,0.33
134829201,25-04-2023,5488
134829201,24-04-2023,1011.9
134829201,30-04-2023,0.21
134829201,30-04-2023,1523.2
134829201,29-04-2023,2500
134829201,28-04-2023,63.58
134829201,27-04-2023,6499
134829201,24-04-2023,0.9
134829201,24-04-2023,3036.65
134829201,24-04-2023,1631.35
134829201,23-04-2023,6000
134829201,21-04-2023,6000
134829201,26-05-2023,9.82
134829201,25-05-2023,6479
134829201,24-05-2023,1016.9
134829201,24-05-2023,0.95
134829201,19-05-2023,0.44
134829201,19-05-2023,2434.75
134829201,19-05-2023,3226.65
134829201,17-05-2023,400.95
134829201,16-05-2023,5000
134829201,15-05-2023,2677
134829201,15-05-2023,2323.55
134829201,14-05-2023,5000
134829201,13-05-2023,1781
134829201,13-05-2023,0.2
134829201,09-05-2023,0.65
134829201,07-05-2023,2952
134829201,07-05-2023,1111.9
134829201,06-05-2023,0.15
134829201,04-05-2023,245
134829201,04-05-2023,0.59
134829201,04-05-2023,2023.8
134829201,03-05-2023,18.2
134829201,31-05-2023,0.05
134829201,23-05-2023,3.04
134829201,22-05-2023,809.82
134829201,21-05-2023,529.62
134829201,21-05-2023,1714.97
134829201,20-05-2023,3006.65
134829201,20-05-2023,210
134829201,19-05-2023,3286.65
134829201,19-05-2023,1.83
134829201,17-05-2023,4598
134829201,17-05-2023,0.57
134829201,13-05-2023,210.95
134829201,12-05-2023,3007.38
134829201,11-05-2023,5000
134829201,10-05-2023,1713.74
134829201,09-05-2023,4999
134829201,07-05-2023,800.95
134829201,07-05-2023,135.12
134829201,06-05-2023,2500
134829201,05-05-2023,2043
134829201,04-05-2023,210.95
134829201,03-05-2023,0.95
134829201,01-05-2023,0.06
134829201,01-05-2023,1001.9
134829201,29-06-2023,0.11
134829201,27-06-2023,3987
134829201,24-06-2023,4.5
134829201,23-06-2023,4.93
134829201,22-06-2023,3982
134829201,21-06-2023,513
134829201,21-06-2023,2003.8
134829201,18-06-2023,2026.2
134829201,16-06-2023,0.95
134829201,16-06-2023,15
134829201,13-06-2023,9.25
134829201,12-06-2023,9.25
134829201,09-06-2023,28
134829201,29-06-2023,4799
134829201,27-06-2023,3.55
134829201,22-06-2023,18.22
134829201,21-06-2023,1011.9
134829201,20-06-2023,471.83
134829201,18-06-2023,1974
134829201,16-06-2023,5083.1
134829201,16-06-2023,3.8
134829201,14-06-2023,610.58
134829201,12-06-2023,3.55
134829201,10-06-2023,1911.82
134829201,09-06-2023,500.95
134829201,07-06-2023,142
134829201,03-06-2023,810.95
134829201,04-07-2023,1
134829201,03-07-2023,123.84
134829201,04-07-2023,1
126538773,30-04-2023,7080.45
126538773,30-04-2023,10009.5
126538773,27-04-2023,12467.1
126538773,30-04-2023,10457.6
126538773,30-04-2023,7570.3
126538773,27-04-2023,1060
126538773,27-04-2023,27472.77
126538773,26-04-2023,37984
126538773,26-04-2023,3016.29
126538773,25-04-2023,41000
126538773,30-05-2023,7.44
126538773,30-05-2023,500.95
126538773,28-05-2023,0.48
126538773,28-05-2023,26668.3
126538773,28-05-2023,0.26
126538773,27-05-2023,19520
126538773,27-05-2023,17267.55
126538773,27-05-2023,1.88
126538773,26-05-2023,6753.96
126538773,24-05-2023,6919
126538773,24-05-2023,1018.1
126538773,21-05-2023,5570.45
126538773,20-05-2023,18553
126538773,19-05-2023,3936.65
126538773,19-05-2023,10
126538773,18-05-2023,1012.25
126538773,17-05-2023,8532.35
126538773,15-05-2023,13020.45
126538773,14-05-2023,300.5
126538773,12-05-2023,0.14
126538773,10-05-2023,1.95
126538773,09-05-2023,0.99
126538773,08-05-2023,23636
126538773,08-05-2023,0.95
126538773,02-05-2023,171
126538773,01-05-2023,23769
126538773,30-05-2023,12049.03
126538773,29-05-2023,5060.45
126538773,28-05-2023,0.89
126538773,28-05-2023,10009.5
126538773,27-05-2023,410.95
126538773,26-05-2023,10010.09
126538773,24-05-2023,4046.65
126538773,23-05-2023,3016.05
126538773,22-05-2023,4911
126538773,22-05-2023,4518.15
126538773,19-05-2023,0.1
126538773,18-05-2023,0.5
126538773,18-05-2023,15899
126538773,18-05-2023,0.87
126538773,17-05-2023,23461
126538773,16-05-2023,5006.65
126538773,16-05-2023,0.12
126538773,15-05-2023,510.95
126538773,15-05-2023,1600.8
126538773,13-05-2023,0.75
126538773,11-05-2023,392.95
126538773,09-05-2023,2504.75
126538773,08-05-2023,13356.15
126538773,08-05-2023,6.19
126538773,01-05-2023,17231
126538773,01-05-2023,0.56
126538773,28-06-2023,5959
126538773,24-06-2023,0.44
126538773,23-06-2023,10009.5
126538773,22-06-2023,30.14
126538773,21-06-2023,24180.15
126538773,21-06-2023,0.69
126538773,19-06-2023,854
126538773,17-06-2023,0.34
126538773,16-06-2023,2024.05
126538773,15-06-2023,15000
126538773,14-06-2023,3818.65
126538773,13-06-2023,15000
126538773,12-06-2023,0.76
126538773,11-06-2023,6938
126538773,10-06-2023,8062
126538773,10-06-2023,8284.75
126538773,08-06-2023,8642.85
126538773,08-06-2023,1517.85
126538773,08-06-2023,1.9
126538773,08-06-2023,3.8
126538773,08-06-2023,23.45
126538773,07-06-2023,0.25
126538773,06-06-2023,0.65
126538773,04-06-2023,4037.6
126538773,04-06-2023,1216.9
126538773,03-06-2023,3710.62
126538773,03-06-2023,800
126538773,03-06-2023,0.45
126538773,02-06-2023,1183
126538773,02-06-2023,10009.5
126538773,02-06-2023,1011.9
126538773,01-06-2023,16751.21
126538773,01-06-2023,11086.65
126538773,01-06-2023,2475
126538773,28-06-2023,10040.25
126538773,27-06-2023,24995
126538773,23-06-2023,1
126538773,23-06-2023,0.21
126538773,22-06-2023,15363
126538773,22-06-2023,20606.65
126538773,21-06-2023,1001.9
126538773,19-06-2023,510.95
126538773,18-06-2023,5014.9
126538773,16-06-2023,15.2
126538773,15-06-2023,0.25
126538773,14-06-2023,11181
126538773,13-06-2023,0.77
126538773,12-06-2023,5856.65
126538773,10-06-2023,2129.05
126538773,09-06-2023,2523.81
126538773,08-06-2023,2525
126538773,08-06-2023,4.75
126538773,08-06-2023,10.45
126538773,08-06-2023,11.4
126538773,07-06-2023,5424
126538773,07-06-2023,3887.41
126538773,07-06-2023,3891.4
126538773,07-06-2023,3896.4
126538773,07-06-2023,10100
126538773,06-06-2023,10000
126538773,04-06-2023,0.28
126538773,04-06-2023,5566.4
126538773,04-06-2023,2024.61
126538773,04-06-2023,310.95
126538773,03-06-2023,2024.57
126538773,03-06-2023,24995
126538773,03-06-2023,2914.75
126538773,02-06-2023,0.31
126538773,02-06-2023,24995
126538773,01-06-2023,0.52
126538773,01-06-2023,2200
126538773,01-06-2023,1001.9
126538773,31-07-2023,0.86
126538773,30-07-2023,1031
126538773,29-07-2023,4.42
126538773,04-07-2023,559
126538773,31-07-2023,10799
126538773,30-07-2023,9768.96
126538773,29-07-2023,10795
126538773,04-07-2023,0.3
126538773,30-08-2023,0.95
126538773,29-08-2023,0.7
126538773,08-08-2023,0.5
126538773,08-08-2023,2631.9
126538773,08-08-2023,9.5
126538773,06-08-2023,0.7
126538773,05-08-2023,90.46
126538773,04-08-2023,0.26
126538773,03-08-2023,5829
126538773,03-08-2023,0.71
126538773,02-08-2023,10799
126538773,01-08-2023,0.67
126538773,01-08-2023,7907.51
126538773,30-08-2023,0.65
126538773,27-08-2023,0.35
126538773,26-08-2023,3600
126538773,08-08-2023,4.75
126538773,08-08-2023,3.8
126538773,08-08-2023,193.44
126538773,06-08-2023,10708
126538773,06-08-2023,10708
126538773,04-08-2023,10800
126538773,03-08-2023,5005.05
126538773,01-08-2023,0.5
126538773,30-09-2023,3000
126538773,28-09-2023,0.11
126538773,27-09-2023,2999
126538773,26-09-2023,0.35
126538773,25-09-2023,3000
126538773,24-09-2023,3000
126538773,23-09-2023,975
126538773,21-09-2023,0.46
126538773,20-09-2023,510.95
126538773,19-09-2023,0.41
126538773,18-09-2023,2689
126538773,15-09-2023,1500
126538773,14-09-2023,1499
126538773,03-09-2023,65
126538773,01-09-2023,3597
126538773,29-09-2023,0.46
126538773,28-09-2023,3000
126538773,26-09-2023,0.5
126538773,23-09-2023,2024.57
126538773,22-09-2023,3000
126538773,21-09-2023,3000
126538773,20-09-2023,2488
126538773,20-09-2023,0.5
126538773,17-09-2023,311.26
126538773,16-09-2023,1500
126538773,16-09-2023,0.11
126538773,14-09-2023,0.76
126538773,13-09-2023,1500
126538773,24-10-2023,976
126538773,23-10-2023,0.05
126538773,20-10-2023,977
126538773,20-10-2023,1010.81
126538773,20-10-2023,1011.9
126538773,15-10-2023,0.73
126538773,10-10-2023,638.04
126538773,09-10-2023,1623.61
126538773,06-10-2023,1011.91
126538773,03-10-2023,2999
126538773,02-10-2023,940.8
126538773,23-10-2023,2023.8
126538773,19-10-2023,0.97
126538773,18-10-2023,3000
126538773,15-10-2023,2999
126538773,02-10-2023,0.23
126538773,02-10-2023,0.59
126538773,02-10-2023,1500
126538773,01-10-2023,0.76
126538773,30-11-2023,976
126538773,28-11-2023,997.16
126538773,26-11-2023,2399
126538773,25-11-2023,1010
126538773,24-11-2023,0.69
126538773,23-11-2023,3000
126538773,05-11-2023,52
126538773,04-11-2023,0.91
126538773,30-11-2023,2024.76
126538773,28-11-2023,2002
126538773,26-11-2023,601.06
126538773,25-11-2023,1990
126538773,25-11-2023,0.11
126538773,24-11-2023,3000
126538773,05-11-2023,0.71
126538773,31-12-2023,0.28
126538773,30-12-2023,6600
126538773,29-12-2023,6599
126538773,26-12-2023,2504.92
126538773,25-12-2023,6600
126538773,24-12-2023,6600
126538773,22-12-2023,0.04
126538773,22-12-2023,285.84
126538773,21-12-2023,1834.86
126538773,20-12-2023,5597
126538773,20-12-2023,0.21
126538773,19-12-2023,6600
126538773,17-12-2023,0.8
126538773,10-12-2023,101.65
126538773,08-12-2023,48.96
126538773,07-12-2023,6599
126538773,06-12-2023,0.91
126538773,05-12-2023,1011.9
126538773,04-12-2023,2003.03
126538773,03-12-2023,1503.81
126538773,02-12-2023,3017
126538773,31-12-2023,6509.5
126538773,27-12-2023,0.65
126538773,26-12-2023,1100
126538773,23-12-2023,0.44
126538773,23-12-2023,2167.98
126538773,23-12-2023,1668.47
126538773,22-12-2023,1549
126538773,21-12-2023,4765
126538773,21-12-2023,0.9
126538773,20-12-2023,1001.9
126538773,17-12-2023,0.1
126538773,17-12-2023,5000
126538773,16-12-2023,0.52
126538773,15-12-2023,6600
126538773,14-12-2023,6600
126538773,13-12-2023,4040.27
126538773,12-12-2023,6600
126538773,10-12-2023,6497
126538773,09-12-2023,0.76
126538773,08-12-2023,6551
126538773,07-12-2023,0.8
126538773,05-12-2023,1987
126538773,05-12-2023,0.96
126538773,04-12-2023,997
126538773,02-12-2023,0.02
126538773,01-12-2023,3000
126538773,31-01-2024,2592
126538773,31-01-2024,4007.42
126538773,30-01-2024,6600
126538773,28-01-2024,3092
126538773,27-01-2024,0.75
126538773,27-01-2024,0.39
126538773,25-01-2024,6600
126538773,24-01-2024,6599
126538773,23-01-2024,0.16
126538773,22-01-2024,6600
126538773,21-01-2024,3054.39
126538773,21-01-2024,3056.5
126538773,19-01-2024,0.81
126538773,18-01-2024,1010
126538773,18-01-2024,0.31
126538773,17-01-2024,6600
126538773,16-01-2024,0.12
126538773,14-01-2024,6600
126538773,13-01-2024,2053
126538773,13-01-2024,4545.95
126538773,12-01-2024,0.85
126538773,09-01-2024,2004.6
126538773,07-01-2024,500.95
126538773,05-01-2024,40
126538773,04-01-2024,1026
126538773,04-01-2024,5572.9
126538773,02-01-2024,68.8
126538773,01-01-2024,6600
126538773,28-01-2024,2003.8
126538773,27-01-2024,1503.75
126538773,24-01-2024,0.6
126538773,19-01-2024,0.55
126538773,18-01-2024,0.53
126538773,18-01-2024,400.95
126538773,17-01-2024,0.01
126538773,16-01-2024,6600
126538773,13-01-2024,0.96
126538773,12-01-2024,6598
126538773,12-01-2024,0.62
126538773,11-01-2024,6600
126538773,10-01-2024,4596
126538773,09-01-2024,0.26
126538773,07-01-2024,6032
126538773,07-01-2024,66.89
126538773,06-01-2024,0.65
126538773,05-01-2024,0.33
126538773,04-01-2024,0.86
126538773,03-01-2024,6675
126538773,24-02-2024,1002.55
126538773,16-02-2024,3583
126538773,15-02-2024,16
126538773,13-02-2024,0.5
126538773,11-02-2024,398
126538773,11-02-2024,0.65
126538773,10-02-2024,0.45
126538773,08-02-2024,1602.85
126538773,07-02-2024,1566
126538773,04-02-2024,2594
126538773,04-02-2024,0.81
126538773,03-02-2024,2212
126538773,03-02-2024,4388.21
126538773,02-02-2024,2830
126538773,02-02-2024,2003.8
126538773,02-02-2024,0.36
126538773,01-02-2024,3826
126538773,01-02-2024,2.07
126538773,24-02-2024,2998
126538773,22-02-2024,4000
126538773,21-02-2024,3995.99
126538773,18-02-2024,4000
126538773,17-02-2024,417
126538773,16-02-2024,3583
126538773,15-02-2024,0.05
126538773,13-02-2024,3507.6
126538773,13-02-2024,4.21
126538773,11-02-2024,5900
126538773,10-02-2024,300.95
126538773,08-02-2024,135.17
126538773,07-02-2024,1676.02
126538773,07-02-2024,1678.02
126538773,07-02-2024,1679.92
126538773,06-02-2024,6600
126538773,05-02-2024,2004
126538773,04-02-2024,2001.64
126538773,04-02-2024,2003.8
126538773,02-02-2024,1902.85
126538773,01-02-2024,180
126538773,25-03-2024,2883.59
126538773,25-03-2024,2887.75
126538773,24-03-2024,7199
126538773,21-03-2024,0.7
126538773,20-03-2024,7799
126538773,19-03-2024,0.65
126538773,18-03-2024,6808
126538773,16-03-2024,991
126538773,15-03-2024,1000
126538773,15-03-2024,500.95
126538773,14-03-2024,2004.55
126538773,28-03-2024,7200
126538773,27-03-2024,7200
126538773,26-03-2024,2891
126538773,26-03-2024,4308.66
126538773,25-03-2024,1429
126538773,24-03-2024,0.15
126538773,23-03-2024,7299
126538773,22-03-2024,501.41
126538773,22-03-2024,501.25
126538773,20-03-2024,0.75
126538773,19-03-2024,7800
126538773,17-03-2024,0.96
126538773,15-03-2024,7.6
126538773,14-03-2024,496
131927138,30-04-2023,0.65
131927138,29-04-2023,0.65
131927138,27-04-2023,0.75
131927138,26-04-2023,5000
131927138,25-04-2023,0.04
131927138,30-04-2023,1001.9
131927138,29-04-2023,0.65
131927138,28-04-2023,0.95
131927138,25-04-2023,0.75
131927138,16-05-2023,0.65
131927138,16-05-2023,0.65
131927138,14-05-2023,1301.9
131927138,08-05-2023,0.7
131927138,08-05-2023,0.87
131927138,07-05-2023,322
131927138,07-05-2023,2023.8
131927138,06-05-2023,0.65
131927138,26-05-2023,3497
131927138,25-05-2023,0.65
131927138,19-05-2023,0.85
131927138,15-05-2023,0.82
131927138,14-05-2023,2197
131927138,10-05-2023,0.52
131927138,09-05-2023,3498
131927138,08-05-2023,0.75
131927138,06-05-2023,48.5
131927138,06-05-2023,2604.75
131927138,02-05-2023,0.12
131927138,02-05-2023,4006.65
131927138,29-06-2023,0.85
131927138,24-06-2023,0.6
131927138,23-06-2023,0.65
131927138,18-06-2023,0.95
131927138,17-06-2023,0.65
131927138,16-06-2023,0.6
131927138,16-06-2023,6.65
131927138,15-06-2023,0.65
131927138,13-06-2023,0.65
131927138,13-06-2023,0.65
131927138,12-06-2023,0.1
131927138,10-06-2023,0.5
131927138,07-06-2023,24
131927138,07-06-2023,0.34
131927138,06-06-2023,1493
131927138,02-06-2023,74
131927138,30-06-2023,0.65
131927138,25-06-2023,0.9
131927138,20-06-2023,0.55
131927138,18-06-2023,0.95
131927138,17-06-2023,1.9
131927138,16-06-2023,5406.65
131927138,14-06-2023,0.65
131927138,13-06-2023,0.3
131927138,12-06-2023,0.65
131927138,12-06-2023,0.65
131927138,10-06-2023,0.91
131927138,10-06-2023,6007.1
131927138,09-06-2023,5474
131927138,09-06-2023,0.65
131927138,07-06-2023,0.65
131927138,06-06-2023,0.27
131927138,06-06-2023,4007.16
131927138,02-06-2023,0.15
131927138,30-07-2023,0.2
131927138,30-07-2023,0.4
131927138,27-07-2023,0.6
131927138,26-07-2023,0.6
131927138,24-07-2023,0.4
131927138,22-07-2023,0.6
131927138,20-07-2023,0.6
131927138,19-07-2023,0.8
131927138,18-07-2023,0.8
131927138,18-07-2023,0.2
131927138,16-07-2023,0.6
131927138,16-07-2023,6.4
131927138,13-07-2023,5.6
131927138,09-07-2023,0.19
131927138,04-07-2023,0.4
131927138,04-07-2023,0.6
131927138,03-07-2023,0.8
131927138,02-07-2023,0.8
131927138,01-07-2023,0.8
131927138,30-07-2023,0.8
131927138,30-07-2023,0.2
131927138,29-07-2023,3.2
131927138,27-07-2023,1.6
131927138,27-07-2023,0.6
131927138,24-07-2023,0.6
