merchant_id,drawdown_amount,drawdown_date
111643196.00,76200,12-05-2024
111643196.00,76200,16-05-2024
111643196.00,32400,19-05-2024
111643196.00,38500,25-05-2024
111643196.00,38500,26-05-2024
111643196.00,4700,31-05-2024
111643196.00,38500,01-06-2024
111643196.00,56027,07-06-2024
111643196.00,44000,18-06-2024
111643196.00,44000,20-06-2024
111643196.00,24000,26-06-2024
111643196.00,18200,28-06-2024
111643196.00,8000,29-06-2024
111643196.00,16000,29-06-2024
111643196.00,24000,02-07-2024
111643196.00,23000,03-07-2024
111643196.00,16800,05-07-2024
111643196.00,11000,09-07-2024
114016688.00,5000,03-05-2023
114016688.00,5000,05-05-2023
114016688.00,7000,28-05-2023
114016688.00,7000,04-06-2023
114016688.00,4000,14-06-2023
114016688.00,4000,15-06-2023
114016688.00,4000,16-06-2023
114016688.00,4500,16-06-2023
114016688.00,8500,17-06-2023
114016688.00,8500,18-06-2023
114016688.00,8500,19-06-2023
114016688.00,8500,20-06-2023
114016688.00,8500,21-06-2023
114016688.00,13800,24-06-2023
114016688.00,13800,26-06-2023
114016688.00,13800,27-06-2023
127166825.00,5500,05-05-2023
127166825.00,5000,06-05-2023
127166825.00,5000,07-05-2023
127166825.00,4500,18-05-2023
127166825.00,4500,19-05-2023
127166825.00,4500,20-05-2023
127166825.00,5500,26-05-2023
127166825.00,5500,27-05-2023
127166825.00,5500,28-05-2023
127166825.00,5500,31-05-2023
127166825.00,5500,01-06-2023
127166825.00,5500,02-06-2023
127166825.00,5500,05-06-2023
127166825.00,3500,07-06-2023
127166825.00,8500,12-06-2023
127166825.00,8500,16-06-2023
127166825.00,3500,18-06-2023
127166825.00,3500,19-06-2023
127166825.00,7200,23-06-2023
127166825.00,7200,24-06-2023
127166825.00,10800,29-07-2023
127166825.00,10800,02-08-2023
127166825.00,8707,02-08-2023
127166825.00,10800,03-08-2023
127166825.00,18000,05-08-2023
126829754.00,24500,04-05-2023
126829754.00,24500,05-05-2023
126829754.00,15000,11-05-2023
126829754.00,15000,12-05-2023
126829754.00,15000,13-05-2023
126829754.00,1200,14-05-2023
126829754.00,15000,15-05-2023
126829754.00,15000,16-05-2023
126829754.00,4500,18-05-2023
126829754.00,4500,19-05-2023
126829754.00,1800,21-05-2023
126829754.00,6000,26-05-2023
126829754.00,1986,29-05-2023
126829754.00,5200,29-05-2023
126829754.00,3200,30-05-2023
126829754.00,7200,31-05-2023
126829754.00,3169,01-06-2023
126829754.00,3700,02-06-2023
126829754.00,1370,02-06-2023
126829754.00,400,04-06-2023
126829754.00,9000,09-06-2023
126829754.00,1770,10-06-2023
126829754.00,21600,17-06-2023
126829754.00,13287,18-06-2023
126829754.00,8313,18-06-2023
126829754.00,21600,19-06-2023
126829754.00,21600,20-06-2023
126829754.00,12978,21-06-2023
126829754.00,12230,22-06-2023
126829754.00,9370,22-06-2023
126829754.00,21600,23-06-2023
126829754.00,16800,29-06-2023
126829754.00,10500,27-07-2023
126829754.00,8535,31-07-2023
126829754.00,4065,31-07-2023
126829754.00,5995,01-08-2023
126829754.00,4700,01-08-2023
126829754.00,18600,05-08-2023
126829754.00,8090,26-08-2023
126829754.00,12000,30-08-2023
126829754.00,12000,31-08-2023
126829754.00,118,04-09-2023
126829754.00,2270,06-09-2023
126829754.00,4770,06-09-2023
126829754.00,13500,07-09-2023
126829754.00,13500,08-09-2023
126829754.00,13500,10-09-2023
126829754.00,4680,13-09-2023
126829754.00,4570,14-09-2023
126829754.00,10500,25-09-2023
126829754.00,1960,28-09-2023
126829754.00,6290,23-10-2023
126829754.00,10500,21-11-2023
126829754.00,10500,24-11-2023
126829754.00,10500,26-11-2023
126829754.00,8000,06-12-2023
126829754.00,400,10-12-2023
126829754.00,9000,13-12-2023
126829754.00,2100,14-12-2023
126829754.00,9000,15-12-2023
126829754.00,2959,16-12-2023
126829754.00,110,27-12-2023
146347692.00,2500,09-06-2023
146347692.00,1500,18-06-2023
133558661.00,100000,09-05-2023
133558661.00,200000,10-05-2023
133558661.00,200000,18-05-2023
133558661.00,100000,19-05-2023
133558661.00,200000,23-05-2023
133558661.00,200000,24-05-2023
133558661.00,200000,25-05-2023
133558661.00,200000,26-05-2023
133558661.00,200000,29-05-2023
133558661.00,200000,30-05-2023
133558661.00,200000,31-05-2023
133558661.00,200000,02-06-2023
133558661.00,50000,05-06-2023
133558661.00,5000,05-06-2023
133558661.00,200000,17-06-2023
133558661.00,200000,26-06-2023
133558661.00,200000,27-06-2023
133558661.00,200000,29-06-2023
133558661.00,100000,15-09-2023
133558661.00,190000,04-10-2023
133558661.00,100000,14-10-2023
133558661.00,150000,23-11-2023
133558661.00,199000,27-11-2023
133558661.00,190000,01-12-2023
133558661.00,199000,05-12-2023
133558661.00,199000,07-12-2023
133558661.00,199000,01-01-2024
133558661.00,150000,02-01-2024
133558661.00,199000,09-01-2024
133558661.00,199000,10-01-2024
133558661.00,199000,11-01-2024
133558661.00,199000,13-01-2024
133558661.00,199000,17-01-2024
133558661.00,199000,18-01-2024
133558661.00,199000,20-01-2024
133558661.00,199000,23-01-2024
133558661.00,199000,24-01-2024
133558661.00,150000,27-01-2024
133558661.00,199000,28-01-2024
133558661.00,199000,01-02-2024
133558661.00,124000,02-02-2024
133558661.00,199000,03-02-2024
133558661.00,199000,04-02-2024
133558661.00,199000,05-02-2024
133558661.00,199000,07-02-2024
133558661.00,199000,08-02-2024
133558661.00,100000,20-02-2024
133558661.00,199000,24-02-2024
133558661.00,199000,25-02-2024
133558661.00,199000,14-03-2024
133558661.00,199001,16-03-2024
133558661.00,199000,18-03-2024
133558661.00,199000,22-03-2024
133558661.00,100000,28-03-2024
133558661.00,199000,31-03-2024
133558661.00,199000,04-04-2024
133558661.00,199000,05-04-2024
133558661.00,199000,06-04-2024
133558661.00,199000,08-04-2024
133558661.00,199000,09-04-2024
133558661.00,199000,17-04-2024
133558661.00,199000,19-04-2024
133558661.00,90000,20-04-2024
133558661.00,199000,23-04-2024
133558661.00,199000,27-04-2024
133558661.00,199000,28-04-2024
133558661.00,199000,02-05-2024
133558661.00,199000,03-05-2024
133558661.00,199000,04-05-2024
133558661.00,199000,07-05-2024
133558661.00,199000,08-05-2024
133558661.00,199000,11-05-2024
133558661.00,199000,30-05-2024
133558661.00,199000,31-05-2024
133558661.00,199000,07-06-2024
133558661.00,190000,25-06-2024
133558661.00,199000,04-07-2024
133558661.00,190000,05-07-2024
133558661.00,199000,09-07-2024
112236000000.00,1500,12-06-2023
117614636.00,6739,16-05-2023
117614636.00,24000,17-05-2023
117614636.00,24000,18-05-2023
117614636.00,24000,19-05-2023
117614636.00,24000,20-05-2023
117614636.00,4500,30-05-2023
117614636.00,4500,31-05-2023
117614636.00,4500,02-06-2023
117614636.00,13000,06-06-2023
117614636.00,13000,07-06-2023
117614636.00,495,08-06-2023
117614636.00,13000,09-06-2023
117614636.00,8500,09-06-2023
117614636.00,14170,16-06-2023
117614636.00,7330,16-06-2023
117614636.00,300,20-06-2023
117614636.00,13000,21-06-2023
117614636.00,2600,21-06-2023
117614636.00,789,22-06-2023
117614636.00,788,22-06-2023
117614636.00,15600,23-06-2023
117614636.00,7800,23-06-2023
117614636.00,9485,24-06-2023
117614636.00,9474,24-06-2023
117614636.00,4441,24-06-2023
117614636.00,23400,25-06-2023
117614636.00,23400,26-06-2023
117614636.00,23400,27-06-2023
117614636.00,23400,29-06-2023
117614636.00,1486,27-07-2023
117614636.00,11500,28-07-2023
117614636.00,7100,28-07-2023
117614636.00,18600,01-08-2023
117614636.00,18600,02-08-2023
117614636.00,17000,26-08-2023
117614636.00,17000,27-08-2023
117614636.00,17000,28-08-2023
117614636.00,17000,29-08-2023
117614636.00,17000,01-09-2023
117614636.00,12500,06-09-2023
117614636.00,12500,11-09-2023
117614636.00,2286,18-09-2023
117614636.00,5500,23-09-2023
117614636.00,5500,01-10-2023
117614636.00,5500,02-10-2023
117614636.00,5500,03-10-2023
117614636.00,5500,04-10-2023
117614636.00,5500,06-10-2023
117614636.00,5500,07-10-2023
117614636.00,5500,09-10-2023
117614636.00,5500,15-10-2023
117614636.00,5500,18-10-2023
117614636.00,5500,19-10-2023
117614636.00,5500,23-10-2023
117614636.00,5500,21-11-2023
117614636.00,5500,22-11-2023
117614636.00,5500,01-12-2023
117614636.00,3600,08-12-2023
117614636.00,3600,09-12-2023
117614636.00,3600,11-12-2023
117614636.00,3600,18-12-2023
117614636.00,3600,19-12-2023
117614636.00,3600,20-12-2023
117614636.00,3600,22-12-2023
117614636.00,3600,23-12-2023
117614636.00,3600,30-12-2023
117614636.00,3400,06-01-2024
117614636.00,3395,13-01-2024
117614636.00,3600,24-01-2024
117614636.00,3600,25-01-2024
117614636.00,3600,26-01-2024
117614636.00,3600,27-01-2024
117614636.00,3600,29-01-2024
117614636.00,3600,30-01-2024
117614636.00,3600,31-01-2024
117614636.00,3600,04-02-2024
117614636.00,3600,05-02-2024
117614636.00,3600,06-02-2024
117614636.00,11400,16-02-2024
117614636.00,12394,29-02-2024
117614636.00,18000,11-03-2024
117614636.00,18000,12-03-2024
117614636.00,18000,13-03-2024
117614636.00,18000,14-03-2024
117614636.00,18000,15-03-2024
117614636.00,1200,15-03-2024
117614636.00,19200,16-03-2024
117614636.00,19200,17-03-2024
117614636.00,19200,18-03-2024
117614636.00,19200,19-03-2024
117614636.00,19200,20-03-2024
117614636.00,19000,21-03-2024
117614636.00,1728,22-03-2024
117614636.00,13800,26-03-2024
117614636.00,13800,27-03-2024
117614636.00,13800,28-03-2024
117614636.00,13800,29-03-2024
117614636.00,13800,30-03-2024
117614636.00,13800,31-03-2024
117614636.00,24000,01-04-2024
117614636.00,24000,02-04-2024
117614636.00,10517,03-04-2024
117614636.00,19200,06-04-2024
117614636.00,19200,07-04-2024
117614636.00,19200,09-04-2024
117614636.00,19200,10-04-2024
117614636.00,8356,13-04-2024
117614636.00,7476,13-04-2024
117614636.00,23500,14-04-2024
117614636.00,23500,16-04-2024
117614636.00,20196,17-04-2024
117614636.00,23500,22-04-2024
117614636.00,11400,23-04-2024
117614636.00,9600,01-05-2024
117614636.00,9211,02-05-2024
117614636.00,9600,06-05-2024
117614636.00,10200,25-05-2024
117614636.00,10200,26-05-2024
117614636.00,10200,27-05-2024
117614636.00,10200,28-05-2024
117614636.00,10200,29-05-2024
117614636.00,10200,31-05-2024
117614636.00,13200,05-06-2024
117614636.00,7553,08-06-2024
117614636.00,3600,18-06-2024
117614636.00,3600,19-06-2024
117614636.00,2562,20-06-2024
117614636.00,1038,20-06-2024
117614636.00,19200,22-06-2024
117614636.00,19200,23-06-2024
117614636.00,19200,24-06-2024
117614636.00,19200,25-06-2024
117614636.00,19800,29-06-2024
117614636.00,19800,30-06-2024
117614636.00,10247,05-07-2024
117614636.00,18000,08-07-2024
125317999.00,5500,05-05-2023
125317999.00,2119,07-05-2023
125317999.00,5500,08-05-2023
125317999.00,2005,10-05-2023
125317999.00,5000,25-05-2023
126237846.00,21000,17-05-2023
126237846.00,13000,21-05-2023
126237846.00,13000,22-05-2023
126237846.00,13000,23-05-2023
126237846.00,13000,24-05-2023
126237846.00,13000,25-05-2023
126237846.00,4800,27-07-2023
126237846.00,14500,07-08-2023
126237846.00,14500,08-08-2023
126237846.00,3000,27-08-2023
126237846.00,3000,04-09-2023
126237846.00,7500,19-09-2023
126237846.00,7500,21-09-2023
126237846.00,7500,23-09-2023
126237846.00,7500,30-09-2023
126237846.00,4350,02-12-2023
126237846.00,7500,03-12-2023
126237846.00,7500,04-12-2023
126237846.00,3000,07-12-2023
126237846.00,3000,08-12-2023
126237846.00,3000,12-12-2023
126237846.00,3000,13-12-2023
126237846.00,3000,29-12-2023
126237846.00,3000,31-12-2023
126237846.00,3000,03-01-2024
126237846.00,3000,10-01-2024
126237846.00,3000,13-01-2024
126237846.00,3000,15-01-2024
126237846.00,3000,16-01-2024
126237846.00,3000,17-01-2024
126237846.00,3000,18-01-2024
126237846.00,3000,20-01-2024
126237846.00,3000,22-01-2024
126237846.00,3000,23-01-2024
126237846.00,3000,24-01-2024
126237846.00,3000,01-02-2024
126237846.00,3000,03-02-2024
126237846.00,3000,05-02-2024
126237846.00,3000,06-02-2024
126237846.00,3000,12-02-2024
126237846.00,3000,13-02-2024
126237846.00,3000,14-02-2024
126237846.00,3000,16-02-2024
126237846.00,3000,20-02-2024
126237846.00,6000,21-02-2024
126237846.00,6000,22-02-2024
126237846.00,3000,26-02-2024
126237846.00,3000,07-03-2024
126237846.00,3000,08-03-2024
126237846.00,3000,13-03-2024
126237846.00,4800,19-03-2024
126237846.00,4800,20-03-2024
126237846.00,4800,21-03-2024
126237846.00,13800,24-03-2024
126237846.00,3800,27-03-2024
126237846.00,13000,28-03-2024
126237846.00,13800,29-03-2024
126237846.00,13800,30-03-2024
126237846.00,6000,02-04-2024
126237846.00,6600,03-04-2024
126237846.00,6600,05-04-2024
126237846.00,72000,06-04-2024
126237846.00,72000,08-04-2024
126237846.00,72000,09-04-2024
126237846.00,72000,10-04-2024
126237846.00,8400,12-04-2024
126237846.00,5400,25-04-2024
126237846.00,5400,26-04-2024
126237846.00,5400,30-04-2024
126237846.00,5400,09-05-2024
126237846.00,5400,10-05-2024
126237846.00,16200,11-05-2024
126237846.00,8000,13-05-2024
126237846.00,16200,15-05-2024
126237846.00,7800,18-05-2024
126237846.00,7800,21-05-2024
126237846.00,7800,22-05-2024
126237846.00,4800,29-05-2024
126237846.00,4800,04-06-2024
126237846.00,12600,07-06-2024
126237846.00,12600,11-06-2024
126237846.00,12600,13-06-2024
126237846.00,4000,03-07-2024
126237846.00,13000,05-07-2024
126237846.00,13200,08-07-2024
126237846.00,13200,09-07-2024
126237846.00,15800,17-07-2024
126237846.00,15800,18-07-2024
134796935.00,9000,16-05-2023
134796935.00,790,07-06-2023
134796935.00,11000,10-06-2023
134796935.00,10000,12-06-2023
134796935.00,10266,13-06-2023
134796935.00,14600,17-06-2023
134796935.00,2900,17-06-2023
134796935.00,12000,19-06-2023
134796935.00,11200,20-06-2023
134796935.00,9500,21-06-2023
134796935.00,10000,27-06-2023
134796935.00,5000,07-07-2023
134796935.00,5000,11-07-2023
134796935.00,2000,27-07-2023
134796935.00,11500,29-07-2023
134796935.00,10000,01-08-2023
134796935.00,12000,02-08-2023
134796935.00,11500,27-08-2023
134796935.00,6000,03-09-2023
134796935.00,1500,03-09-2023
134796935.00,7500,05-09-2023
134796935.00,5500,07-09-2023
134796935.00,1450,07-09-2023
134796935.00,504,09-09-2023
134796935.00,60,10-09-2023
134796935.00,6000,11-09-2023
134796935.00,4410,14-09-2023
134796935.00,10000,17-09-2023
134796935.00,3100,20-09-2023
134796935.00,3105,20-09-2023
134796935.00,3105,20-09-2023
134796935.00,600,20-09-2023
134796935.00,8700,20-09-2023
134796935.00,10000,21-09-2023
134796935.00,300,21-09-2023
134796935.00,2505,22-09-2023
134796935.00,1010,25-09-2023
134796935.00,4906,01-10-2023
134796935.00,1010,03-10-2023
134796935.00,10000,06-10-2023
134796935.00,10000,06-10-2023
134796935.00,3600,06-10-2023
134796935.00,4300,06-10-2023
134796935.00,4200,18-10-2023
134796935.00,2200,20-10-2023
134796935.00,5000,21-11-2023
134796935.00,4000,24-11-2023
134796935.00,6606,26-11-2023
134796935.00,10000,28-11-2023
134796935.00,3000,30-11-2023
125952505.00,23500,12-05-2023
125952505.00,3815,13-05-2023
125952505.00,3810,13-05-2023
125952505.00,3508,13-05-2023
125952505.00,23500,14-05-2023
125952505.00,4858,16-05-2023
125952505.00,7033,17-05-2023
125952505.00,3939,19-05-2023
125952505.00,20138,20-05-2023
125952505.00,387,22-05-2023
125952505.00,12092,23-05-2023
122762541.00,15000,11-05-2023
122762541.00,15000,14-05-2023
122762541.00,15000,15-05-2023
122762541.00,18000,20-05-2023
122762541.00,11520,21-05-2023
122762541.00,10800,24-05-2023
122762541.00,14000,04-06-2023
122762541.00,11000,08-06-2023
122762541.00,10000,15-06-2023
122762541.00,10000,16-06-2023
122762541.00,1500,18-06-2023
122762541.00,4000,28-07-2023
122762541.00,7000,08-08-2023
122762541.00,11400,28-08-2023
122762541.00,10500,24-01-2024
122762541.00,10500,30-01-2024
122762541.00,10500,03-02-2024
122762541.00,10500,05-02-2024
122762541.00,10500,08-02-2024
122762541.00,2400,08-03-2024
122762541.00,2400,12-03-2024
122762541.00,1500,19-03-2024
122762541.00,4800,26-03-2024
122762541.00,4800,31-03-2024
122762541.00,3000,12-04-2024
122762541.00,3000,16-04-2024
122762541.00,702,20-04-2024
122762541.00,2400,24-04-2024
122762541.00,2400,27-04-2024
122762541.00,6853,29-04-2024
122762541.00,6922,05-05-2024
122762541.00,7000,10-05-2024
122762541.00,2000,19-05-2024
122762541.00,1799,06-06-2024
122762541.00,1799,07-06-2024
122762541.00,2400,08-06-2024
122762541.00,2400,11-06-2024
122762541.00,1000,14-06-2024
122762541.00,6500,20-06-2024
122762541.00,6600,25-06-2024
122762541.00,6600,26-06-2024
122762541.00,13800,01-07-2024
122762541.00,13800,02-07-2024
122762541.00,5270,04-07-2024
115441321.00,2000,17-05-2023
115441321.00,3000,03-06-2023
115441321.00,3000,04-06-2023
115441321.00,4000,02-09-2023
115441321.00,4000,08-09-2023
115441321.00,7000,16-09-2023
115441321.00,7000,17-09-2023
115441321.00,7000,18-09-2023
115441321.00,7000,19-09-2023
115441321.00,7000,21-09-2023
115441321.00,7000,08-10-2023
115441321.00,8499,06-06-2024
136273000000.00,100000,20-05-2023
136273000000.00,100000,08-06-2023
136273000000.00,6600,01-08-2023
136273000000.00,5000,19-09-2023
136273000000.00,5000,30-09-2023
136273000000.00,5000,16-10-2023
136273000000.00,5000,27-11-2023
136273000000.00,5000,29-11-2023
136273000000.00,547,30-11-2023
126085745.00,75500,19-05-2023
126085745.00,100,20-05-2023
126085745.00,7329,21-05-2023
126085745.00,50000,22-05-2023
126085745.00,45000,31-05-2023
126085745.00,48500,06-06-2023
126085745.00,53500,11-06-2023
126085745.00,53500,12-06-2023
126085745.00,53500,14-06-2023
126085745.00,51000,24-06-2023
126085745.00,41000,27-06-2023
126085745.00,48600,27-07-2023
126085745.00,48600,28-07-2023
126085745.00,58000,30-07-2023
126085745.00,58200,31-07-2023
126085745.00,65400,07-08-2023
126085745.00,39000,25-09-2023
126085745.00,39000,03-10-2023
126085745.00,39000,19-10-2023
126085745.00,39000,24-11-2023
126085745.00,39000,25-11-2023
126085745.00,39000,27-11-2023
126085745.00,15000,28-11-2023
126085745.00,39000,29-11-2023
126085745.00,39000,02-12-2023
126085745.00,39000,03-12-2023
126085745.00,39000,04-12-2023
126085745.00,39000,05-12-2023
126085745.00,25000,06-12-2023
126085745.00,50000,08-12-2023
126085745.00,27000,09-12-2023
126085745.00,50000,12-12-2023
126085745.00,15000,13-12-2023
126085745.00,30000,14-12-2023
126085745.00,35000,15-12-2023
126085745.00,50000,19-12-2023
126085745.00,54000,22-12-2023
126085745.00,47800,26-12-2023
126085745.00,53000,28-12-2023
126085745.00,54000,03-01-2024
126085745.00,48000,12-01-2024
126085745.00,54000,14-01-2024
126085745.00,54000,16-01-2024
126085745.00,54000,18-01-2024
126085745.00,54600,21-01-2024
126085745.00,54600,22-01-2024
126085745.00,32400,23-01-2024
126085745.00,31000,26-01-2024
126085745.00,45400,27-01-2024
126085745.00,54000,29-01-2024
126085745.00,18900,30-01-2024
126085745.00,33400,31-01-2024
126085745.00,49000,02-02-2024
126085745.00,35500,05-02-2024
126085745.00,29000,06-02-2024
126085745.00,10000,11-02-2024
126085745.00,54000,12-02-2024
126085745.00,39000,15-02-2024
126085745.00,39000,16-02-2024
126085745.00,31600,22-02-2024
126085745.00,15900,26-02-2024
126085745.00,5000,27-02-2024
126085745.00,13300,28-02-2024
126085745.00,17150,29-02-2024
126085745.00,7300,01-03-2024
126085745.00,19200,04-03-2024
126085745.00,12800,16-03-2024
126085745.00,1201,17-03-2024
126085745.00,26400,18-03-2024
126085745.00,30600,25-03-2024
126085745.00,24800,02-04-2024
126085745.00,22849,04-04-2024
126085745.00,2813,06-04-2024
126085745.00,21419,07-04-2024
126085745.00,19334,08-04-2024
126085745.00,8866,08-04-2024
126085745.00,1418,09-04-2024
126085745.00,1466,10-04-2024
126085745.00,4994,12-04-2024
126085745.00,16200,13-04-2024
126085745.00,2450,16-04-2024
126085745.00,13000,21-04-2024
126085745.00,19800,22-04-2024
126085745.00,15151,24-04-2024
126085745.00,18678,25-04-2024
126085745.00,19800,28-04-2024
126085745.00,19800,29-04-2024
126085745.00,6350,30-04-2024
126085745.00,13800,01-05-2024
126085745.00,11323,02-05-2024
126085745.00,13800,04-05-2024
126085745.00,1537,05-05-2024
126085745.00,10950,06-05-2024
126085745.00,13800,07-05-2024
126085745.00,4000,12-05-2024
126085745.00,7800,12-05-2024
126085745.00,5600,12-05-2024
126085745.00,17400,13-05-2024
126085745.00,9000,14-05-2024
126085745.00,8400,14-05-2024
126085745.00,6223,17-05-2024
126085745.00,12977,17-05-2024
126085745.00,4971,19-05-2024
126085745.00,1507,23-05-2024
126085745.00,4200,29-05-2024
126085745.00,4200,01-06-2024
126085745.00,4200,03-06-2024
126085745.00,2000,08-07-2024
127662782.00,20000,20-05-2023
127662782.00,18500,27-05-2023
127662782.00,16500,07-06-2023
127662782.00,100000,10-06-2023
126038567.00,5500,23-05-2023
126038567.00,5500,24-05-2023
126038567.00,5500,25-05-2023
126038567.00,2406,05-06-2023
126038567.00,5000,13-06-2023
126038567.00,5000,16-06-2023
126038567.00,7039,19-06-2023
126038567.00,7813,21-06-2023
126038567.00,5130,28-07-2023
126038567.00,7800,31-07-2023
126038567.00,4009,01-08-2023
126038567.00,6014,02-08-2023
126038567.00,9000,04-09-2023
126038567.00,2540,07-09-2023
126038567.00,2294,08-09-2023
126038567.00,9500,15-09-2023
126038567.00,4500,30-09-2023
126038567.00,4500,02-10-2023
126038567.00,4500,08-10-2023
126038567.00,4500,09-10-2023
126038567.00,12000,23-12-2023
126038567.00,12000,24-01-2024
126038567.00,12000,27-01-2024
126038567.00,7200,16-02-2024
126038567.00,7200,22-02-2024
126038567.00,17500,14-03-2024
126038567.00,6878,15-03-2024
126038567.00,13800,22-03-2024
126038567.00,16800,27-03-2024
126038567.00,16800,01-04-2024
126038567.00,8000,14-04-2024
126038567.00,2500,01-05-2024
126038567.00,2500,04-05-2024
126038567.00,2030,06-05-2024
126038567.00,9000,27-05-2024
126038567.00,9000,01-06-2024
126038567.00,7800,11-06-2024
126038567.00,10800,25-06-2024
126038567.00,15000,29-06-2024
126038567.00,15000,02-07-2024
126038567.00,15000,05-07-2024
147000222.00,16000,18-05-2023
147000222.00,20000,27-06-2023
130937153.00,5000,18-05-2023
130937153.00,500,19-05-2023
130937153.00,5000,19-05-2023
130937153.00,2500,07-06-2023
130937153.00,3500,16-06-2023
130937153.00,3500,17-06-2023
130937153.00,3500,20-06-2023
148833232.00,14500,20-05-2023
148833232.00,14500,21-05-2023
148833232.00,14500,22-05-2023
148833232.00,1500,29-05-2023
148833232.00,1500,01-06-2023
148833232.00,19500,05-06-2023
148833232.00,19500,06-06-2023
148833232.00,19500,07-06-2023
148833232.00,19500,08-06-2023
148833232.00,19500,09-06-2023
148833232.00,18611,17-06-2023
148833232.00,17389,17-06-2023
148833232.00,36000,18-06-2023
148833232.00,36000,20-06-2023
148833232.00,43200,21-06-2023
148833232.00,43200,22-06-2023
148833232.00,43200,23-06-2023
148833232.00,5400,29-07-2023
148833232.00,5400,30-07-2023
148833232.00,5400,31-07-2023
148833232.00,22200,31-08-2023
148833232.00,12000,02-09-2023
148833232.00,12000,03-09-2023
148833232.00,12000,04-09-2023
148833232.00,12000,05-09-2023
148833232.00,12000,06-09-2023
148833232.00,12000,07-09-2023
148833232.00,12000,08-09-2023
148833232.00,12000,09-09-2023
148833232.00,12000,10-09-2023
148833232.00,12000,11-09-2023
148833232.00,3000,11-09-2023
148833232.00,15000,12-09-2023
148833232.00,15000,13-09-2023
148833232.00,15000,14-09-2023
148833232.00,15000,15-09-2023
148833232.00,5500,19-09-2023
148833232.00,5500,20-09-2023
148833232.00,5500,21-09-2023
148833232.00,5500,23-09-2023
148833232.00,5500,01-10-2023
148833232.00,5500,02-10-2023
148833232.00,5500,03-10-2023
148833232.00,5500,04-10-2023
148833232.00,5500,05-10-2023
148833232.00,5500,06-10-2023
148833232.00,5500,07-10-2023
148833232.00,5500,08-10-2023
148833232.00,5500,09-10-2023
148833232.00,5500,11-10-2023
148833232.00,5500,12-10-2023
148833232.00,5500,13-10-2023
148833232.00,5500,14-10-2023
148833232.00,5500,15-10-2023
148833232.00,5500,16-10-2023
148833232.00,5500,17-10-2023
148833232.00,5500,18-10-2023
148833232.00,5500,19-10-2023
148833232.00,5500,20-10-2023
148833232.00,5500,27-11-2023
148833232.00,5500,28-11-2023
148833232.00,5500,05-12-2023
148833232.00,36600,10-12-2023
148833232.00,36600,11-12-2023
148833232.00,36600,12-12-2023
148833232.00,36600,13-12-2023
148833232.00,36600,14-12-2023
148833232.00,36600,01-01-2024
148833232.00,36600,02-01-2024
148833232.00,36600,04-01-2024
148833232.00,36000,05-01-2024
148833232.00,36000,07-01-2024
148833232.00,30000,09-01-2024
148833232.00,36000,16-01-2024
148833232.00,600,16-01-2024
148833232.00,36000,24-01-2024
148833232.00,36000,25-01-2024
148833232.00,36000,26-01-2024
148833232.00,36000,27-01-2024
148833232.00,36000,29-01-2024
148833232.00,36000,30-01-2024
148833232.00,36000,31-01-2024
148833232.00,36000,03-02-2024
148833232.00,36000,03-02-2024
148833232.00,3500,19-04-2024
148833232.00,4000,20-07-2024
134690631.00,100,20-05-2023
134690631.00,1500,02-06-2023
134690631.00,1200,09-06-2023
134690631.00,500,14-06-2023
134690631.00,3000,19-06-2023
134690631.00,3000,20-06-2023
134690631.00,3600,22-06-2023
134690631.00,3600,27-06-2023
134690631.00,5000,02-08-2023
134690631.00,3600,29-08-2023
134690631.00,3600,30-08-2023
134690631.00,3600,31-08-2023
134690631.00,3600,01-09-2023
134690631.00,3600,02-09-2023
134690631.00,6000,13-09-2023
134690631.00,6000,14-09-2023
134690631.00,3000,21-09-2023
134690631.00,3000,27-09-2023
134690631.00,3000,28-09-2023
134690631.00,3000,29-09-2023
134690631.00,2100,30-09-2023
134690631.00,3000,04-10-2023
134690631.00,3000,06-10-2023
134690631.00,304,09-10-2023
134690631.00,137,19-10-2023
134690631.00,637,21-10-2023
134690631.00,2139,21-10-2023
134690631.00,3000,01-12-2023
134690631.00,2000,16-02-2024
134690631.00,1999,11-04-2024
134690631.00,2000,12-04-2024
132654165.00,2000,31-08-2023
131236160.00,7000,22-05-2023
131236160.00,3000,22-03-2024
131236160.00,3000,24-03-2024
113223344.00,60000,23-05-2023
133524274.00,18500,19-05-2023
133524274.00,18500,20-05-2023
133524274.00,21500,27-05-2023
133524274.00,21500,28-05-2023
133524274.00,21500,01-06-2023
133524274.00,12361,02-06-2023
133524274.00,12551,03-06-2023
133524274.00,543,03-06-2023
133524274.00,5480,10-06-2023
133524274.00,1240,11-06-2023
133524274.00,11000,14-06-2023
133524274.00,7000,27-06-2023
133524274.00,6499,27-07-2023
133524274.00,1048,28-07-2023
133524274.00,2854,31-07-2023
133524274.00,5400,03-09-2023
133524274.00,5400,11-09-2023
133524274.00,2000,16-10-2023
133524274.00,12500,08-03-2024
133524274.00,12500,12-03-2024
133524274.00,11000,13-03-2024
133524274.00,12500,14-03-2024
133524274.00,2860,16-03-2024
133524274.00,2855,16-03-2024
133524274.00,13703,18-03-2024
133524274.00,1966,20-03-2024
133524274.00,2000,20-03-2024
133524274.00,5950,29-03-2024
133524274.00,6000,31-03-2024
133524274.00,2370,01-04-2024
133524274.00,6599,03-04-2024
133524274.00,8930,06-04-2024
